case,E2SNO (kmol/y),E2S1 (kmol/y),E2RIV (kmol/y),Etot (kmol/y),S1StorFugP (kmol/y),S1StorFugN (kmol/y),S2StorFugP (kmol/y),S2StorFugN (kmol/y),S3StorFugP (kmol/y),S3StorFugN (kmol/y),SNOStorFugP (kmol/y),SNOStorFugN (kmol/y),S1StorPreP (kmol/y),S1StorPreN (kmol/y),S2StorPreP (kmol/y),S2StorPreN (kmol/y),S3StorPreP (kmol/y),S3StorPreN (kmol/y),SNOStorPreP (kmol/y),SNOStorPreN (kmol/y),S1StorIonP (kmol/y),S1StorIonN (kmol/y),S2StorIonP (kmol/y),S2StorIonN (kmol/y),S3StorIonP (kmol/y),S3StorIonN (kmol/y),SNOStorIonP (kmol/y),SNOStorIonN (kmol/y),Fug-stora (kmol/y),Fug-storb (kmol/y),Pre-stora (kmol/y),Pre-storb (kmol/y),Ion-stora (kmol/y),Ion-storb (kmol/y),Fug-Abs (kmol/y),Fug-Sea (kmol/y),Pre-Abs (kmol/y),Pre-Sea (kmol/y),Ion-Abs (kmol/y),Ion-Sea (kmol/y),DecayS1 (kmol/y),DecayS2 (kmol/y),DecayS3 (kmol/y),DecaySNO (kmol/y),Decay (kmol/y),VolatS1 (kmol/y),VolatS2 (kmol/y),VolatS3 (kmol/y),VolatSNO (kmol/y),Volat (kmol/y),Fug-Sed (kmol/y),Pre-Sed (kmol/y),Ion-Sed (kmol/y),RGWStorPFug (kmol/y),RGWStorNFug (kmol/y),RGWStorPPre (kmol/y),RGWStorNPre (kmol/y),RGWStorPIon (kmol/y),RGWStorNIon (kmol/y),RGWS1PFug (kmol/y),RGWS1NFug (kmol/y),RGWS2PFug (kmol/y),RGWS2NFug (kmol/y),RGWS3PFug (kmol/y),RGWS3NFug (kmol/y),RGWS1PPre (kmol/y),RGWS1NPre (kmol/y),RGWS2PPre (kmol/y),RGWS2NPre (kmol/y),RGWS3PPre (kmol/y),RGWS3NPre (kmol/y),RGWS1PIon (kmol/y),RGWS1NIon (kmol/y),RGWS2PIon (kmol/y),RGWS2NIon (kmol/y),RGWS3PIon (kmol/y),RGWS3NIon (kmol/y),RGWDecay (kmol/y),
"17689-77-9",  5.3187    ,  44.467    ,  8.0073    ,  57.793    ,  0.0000    ,-0.30099    , 0.81501E-01,  0.0000    , 0.32964E-01,  0.0000    , 0.92535E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.42093E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.0816    , -4.0642    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -38.105    , -7.0611    ,-0.59476    , -2.5245    , -52.116    ,-0.25095    ,  0.0000    ,  0.0000    ,-0.23034    ,-0.48689    ,-0.16022E-04,  0.0000    ,  0.0000    , 0.25417E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.16776E-01,  0.0000    , 0.18698E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.38108E-01,
"18600-59-4", 0.35343E-01, 0.29569    , 0.57751    , 0.90854    ,  0.0000    ,-0.40917E-02, 0.26274E-02,  0.0000    , 0.36018E-03,  0.0000    , 0.67472E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.21174E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.81777E-01,-0.37822    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.27387    ,-0.40401E-01,-0.32542E-02,-0.92406E-02,-0.44629    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.11951E-03,  0.0000    ,  0.0000    , 0.19495E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.13713E-03,  0.0000    , 0.12643E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.29060E-03,
"20592-85-2",  2.6914    ,  22.429    ,  74.394    ,  99.515    ,  0.0000    ,-0.58181E-02,  0.0000    ,-0.63316E-04, 0.19198E-05,  0.0000    , 0.55463E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.0336    , 0.80149    ,  0.0000    ,  0.0000    , -3.9663    , 0.50599E-01,  0.0000    ,  0.0000    ,-0.66378E-02,  0.0000    ,  0.0000    ,  0.0000    , -10.935    , -6.1727    , -3.3973    ,  0.0000    ,  0.0000    , -5.6162    , -72.555    ,-0.21793    ,-0.45887E-02,-0.89239E-04,-0.16279E-01,-0.82990    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.22488E-11,  0.0000    ,  0.0000    ,  0.0000    ,-0.57901E-07,  0.0000    ,  0.0000    ,  0.0000    , -4.4826    ,  0.0000    ,  0.0000    , 0.10089E-03,-0.12344E-06, 0.25917E-04,-0.48207E-09,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.39744    ,  0.0000    ,  4.0840    ,  0.0000    ,-0.30002E-05,
"23410-40-4", 0.17777    ,  1.5111    , 0.76925    ,  2.4581    ,  0.0000    ,-0.78312E-03, 0.32925E-03,  0.0000    ,  0.0000    ,-0.66901E-03, 0.42038E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.64336E-01, 0.46859E-01,  0.0000    ,  0.0000    ,-0.10922    , 0.32258E-02,  0.0000    ,  0.0000    ,-0.18924E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.28648    ,-0.62646E-01,-0.41338E-01,  0.0000    ,  0.0000    ,-0.86857E-01, -1.2787    ,-0.19880    ,-0.16098    ,-0.17583    ,-0.11464E-01,-0.70016    ,-0.11760E-05,  0.0000    ,  0.0000    ,-0.55960E-04,-0.57157E-04,-0.26089E-07,  0.0000    ,  0.0000    ,  0.0000    ,-0.11094E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.15333    ,  0.0000    ,  0.0000    , 0.14959E-03,  0.0000    , 0.12513E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.20730E-01,  0.0000    , 0.18529    ,  0.0000    ,-0.52985E-01,
"24549-06-2",  29.958    ,  250.97    ,  155.62    ,  436.55    ,  0.0000    , -5.8735    ,  1.6336    ,  0.0000    , 0.96155    ,  0.0000    , 0.60675    ,  0.0000    ,  0.0000    ,-0.66450E-05,  0.0000    ,-0.78192E-05,  0.0000    ,-0.14303E-04,  0.0000    ,-0.22119E-01,  0.0000    ,-0.96313E-03, 0.25404E-03,  0.0000    , 0.15338E-03,  0.0000    , 0.71829E-04,  0.0000    ,  0.0000    , -2.1220    ,  0.0000    ,-0.22166E-01,  0.0000    ,-0.39701E-03, -22.137    , -108.07    ,-0.14956E-04,-0.24691E-02,-0.13274E-02,-0.15649E-01, -167.93    , -65.450    , -11.016    , -5.6956    , -288.63    , -3.3210    ,  0.0000    ,  0.0000    , -11.243    , -15.542    ,-0.71880E-02,-0.77829E-05,  0.0000    , 0.82914E-01,  0.0000    ,  0.0000    ,-0.80677E-04, 0.12055E-04,  0.0000    ,  0.0000    ,  0.0000    , 0.35772    ,  0.0000    , 0.74639    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.59337E-04,  0.0000    , 0.12898E-03,  0.0000    , -1.1894    ,
"26272-90-2",  3.0723    ,  31.332    , 0.90580    ,  35.310    ,  0.0000    ,-0.19718E-01,  0.0000    ,-0.85033E-05, 0.92904E-07,  0.0000    , 0.52512E-03,  0.0000    , 0.14625E-07,  0.0000    , 0.13287E-07,  0.0000    , 0.23557E-07,  0.0000    ,  0.0000    ,-0.24149E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.19926E-01,  0.0000    ,-0.23207E-02,  0.0000    ,  0.0000    ,-0.94028E-01,-0.11832    ,-0.18132E-04,  0.0000    ,  0.0000    ,  0.0000    , -31.318    ,-0.97657E-03,-0.26829E-04,-0.83763E-01, -32.091    ,-0.32369E-04,  0.0000    ,  0.0000    , -2.9790    , -2.9807    ,-0.20249E-02,-0.39511E-04,  0.0000    , 0.48799E-08,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.10197E-08,  0.0000    , 0.34526E-09,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.41992E-05,
"28219-61-6",  2.1092    ,  20.302    ,  1.5209    ,  23.932    ,  0.0000    ,-0.38443    , 0.50535E-01,  0.0000    , 0.25297E-02,  0.0000    , 0.14933E-01,  0.0000    ,  0.0000    ,-0.60614E-05,  0.0000    ,-0.62957E-05,  0.0000    ,-0.11315E-04,  0.0000    ,-0.23031E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.31720    ,  0.0000    ,-0.23234E-02,  0.0000    ,  0.0000    ,-0.20302    ,-0.99934    ,-0.16689E-05,-0.34207E-03,  0.0000    ,  0.0000    , -19.385    ,-0.74179    ,-0.19966E-01,-0.13715    , -20.593    ,-0.30967E-01,  0.0000    ,  0.0000    , -1.7277    , -1.8150    ,-0.24623E-02,-0.88768E-06,  0.0000    , 0.82255E-04,  0.0000    ,  0.0000    ,-0.58058E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.10272E-02,  0.0000    , 0.27183E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.14003E-02,
"31024-56-3", 0.26823    ,  2.2426    , 0.58369    ,  3.0945    ,  0.0000    ,-0.76776E-03, 0.14517E-03,  0.0000    ,  0.0000    ,-0.69658E-03, 0.72058E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10374    , 0.78045E-01,  0.0000    ,  0.0000    ,-0.38634    , 0.50272E-02,  0.0000    ,  0.0000    ,-0.15660E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.86842    ,-0.49206E-01,-0.31897E-01,  0.0000    ,  0.0000    ,-0.12329    , -1.9640    ,-0.23618E-01,-0.89940E-02,-0.11120E-01,-0.15879E-02,-0.55296E-01,-0.63608E-03,  0.0000    ,  0.0000    ,-0.29331E-03,-0.94444E-03,-0.26356E-06,  0.0000    ,  0.0000    ,  0.0000    ,-0.89004E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.42432    ,  0.0000    ,  0.0000    , 0.87771E-04,  0.0000    , 0.76176E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.38735E-01,  0.0000    , 0.38910    ,  0.0000    ,-0.34538E-02,
"33704-61-9", 0.41945    ,  3.8878    , 0.40778    ,  4.7150    ,  0.0000    ,-0.95969E-01, 0.13692E-01,  0.0000    , 0.12182E-02,  0.0000    , 0.93985E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.79910E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.47427E-01,-0.25035    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -3.5338    ,-0.24250    ,-0.11042E-01,-0.79690E-02, -3.8724    ,-0.11905E-01,  0.0000    ,  0.0000    ,-0.40099    ,-0.46422    ,-0.33225E-03,  0.0000    ,  0.0000    , 0.52702E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.55608E-03,  0.0000    , 0.25877E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.87233E-03,
"35836-72-7", 0.78545    ,  7.1895    , 0.75098    ,  8.7260    ,  0.0000    ,-0.71786E-01, 0.26415E-02,  0.0000    , 0.21606E-03,  0.0000    , 0.16131E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.68718E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.83521E-01,-0.33130    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -6.9696    ,-0.15189    ,-0.28604E-02,-0.40856E-01, -7.4358    ,-0.73421E-02,  0.0000    ,  0.0000    ,-0.72579    ,-0.80607    ,-0.26199E-03,  0.0000    ,  0.0000    , 0.95167E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.13263E-03,  0.0000    , 0.25261E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.17448E-03,
"38051-10-4",  1.6608    ,  14.417    ,  2.9312    ,  19.009    ,  0.0000    ,-0.51040    , 0.28789    ,  0.0000    , 0.67884E-01,  0.0000    , 0.37953E-01,  0.0000    ,  0.0000    ,-0.32673E-05,  0.0000    ,-0.40343E-05,  0.0000    ,-0.81185E-05,  0.0000    ,-0.37308E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.32202E-01,  0.0000    ,-0.37728E-02,  0.0000    ,  0.0000    ,-0.47062    , -3.1361    ,-0.17396E-05,-0.11324E-03,  0.0000    ,  0.0000    , -8.6392    , -4.5937    , -1.1181    ,-0.17212    , -15.359    ,-0.13813E-04,  0.0000    ,  0.0000    ,-0.26330E-02,-0.26468E-02,-0.63594E-02,-0.23186E-05,  0.0000    ,  0.0000    ,-0.63038E-02,  0.0000    ,-0.30574E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.45963E-01,  0.0000    , 0.12322    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.16294    ,
"42125-46-2",  2.3756    ,  21.610    ,  2.6067    ,  26.593    ,  0.0000    ,-0.53565    , 0.61310E-01,  0.0000    , 0.42658E-02,  0.0000    , 0.96462E-03,  0.0000    ,  0.0000    ,-0.51415E-05,  0.0000    ,-0.55473E-05,  0.0000    ,-0.10315E-04,  0.0000    ,-0.67294E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.46831    ,  0.0000    ,-0.70616E-03,  0.0000    ,  0.0000    ,-0.21163    , -1.1875    ,-0.22039E-06,-0.10607E-04,  0.0000    ,  0.0000    , -19.839    , -1.0677    ,-0.38856E-01,-0.80285E-02, -21.309    ,-0.13097    ,  0.0000    ,  0.0000    , -2.3570    , -3.4139    ,-0.11695E-02,-0.71148E-06,  0.0000    , 0.16755E-03,  0.0000    ,  0.0000    ,-0.89046E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.19839E-02,  0.0000    , 0.72670E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.29020E-02,
"53445-37-7",  2.1920    ,  18.364    ,  37.737    ,  58.293    ,  0.0000    ,-0.47361E-02,  0.0000    ,-0.65327E-04,  0.0000    ,-0.74271E-05, 0.50325E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.85362    , 0.65543    ,  0.0000    ,  0.0000    , -3.2676    , 0.41262E-01,  0.0000    ,  0.0000    ,-0.29178E-02,  0.0000    ,  0.0000    ,  0.0000    , -8.3082    , -3.1409    , -1.7409    ,  0.0000    ,  0.0000    , -3.1335    , -41.796    ,-0.61466E-01,-0.12788E-02,-0.54574E-04,-0.45473E-02,-0.17051    ,-0.35490E-05,  0.0000    ,  0.0000    ,-0.49142E-03,-0.49524E-03,-0.70804E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.72013E-05,  0.0000    ,  0.0000    ,  0.0000    , -3.6433    ,  0.0000    ,  0.0000    , 0.82602E-04,  0.0000    , 0.28516E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.32543    ,  0.0000    ,  3.3174    ,  0.0000    ,-0.10415E-04,
"56539-66-3",  1.3468    ,  11.253    ,  2.4492    ,  15.049    ,  0.0000    ,-0.52328    , 0.31500    ,  0.0000    ,  0.0000    ,-0.52213    , 0.40978E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.4999    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.64453    , -7.1918    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.75601    , -1.7141    , -1.7907    ,-0.20322E-01, -5.2346    ,-0.35269    ,  0.0000    ,  0.0000    ,-0.92004E-01,-0.47770    ,-0.81038E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.87161    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.14816    ,  0.0000    ,  1.2491    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.52559    ,
"58430-94-7",  2.3495    ,  21.276    ,  2.5196    ,  26.145    ,  0.0000    , -1.1538    , 0.33840    ,  0.0000    , 0.48971E-01,  0.0000    , 0.94099E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.71896    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.21097    , -1.5441    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -10.015    , -5.7682    , -1.6269    ,-0.15953E-02, -17.833    , -1.1839    ,  0.0000    ,  0.0000    , -2.3383    , -5.8371    ,-0.27306E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.35774E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.76468E-01,  0.0000    , 0.21898    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.25969    ,
"61597-98-6", 0.34734    ,  3.0223    , 0.48898    ,  3.8586    ,  0.0000    ,-0.26577E-01, 0.32916E-02,  0.0000    , 0.72031E-03,  0.0000    , 0.29996E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.36635E-06, 0.46206E-07,  0.0000    , 0.10884E-07,  0.0000    , 0.29348E-07,  0.0000    ,  0.0000    ,-0.19332E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.27190E-06,-0.62927E-01,-0.23432    ,  0.0000    ,  0.0000    ,-0.41730E-06,-0.33331E-05, -2.7970    ,-0.21735    ,-0.10943E-01,-0.77407E-01, -3.3042    ,-0.95557E-02,  0.0000    ,  0.0000    ,-0.21791    ,-0.23778    ,-0.72569E-04,  0.0000    ,  0.0000    , 0.44907E-04,  0.0000    ,  0.0000    ,  0.0000    , 0.78696E-09,  0.0000    ,  0.0000    ,  0.0000    , 0.42213E-03,  0.0000    , 0.24323E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.11127E-07,  0.0000    , 0.70623E-08,  0.0000    ,-0.71537E-03,
"66068-84-6", 0.24222    ,  2.3701    , 0.15425    ,  2.7665    ,  0.0000    ,-0.60503    ,  0.0000    ,-0.99234    ,  0.0000    ,-0.40168    , 0.40340E-02,  0.0000    ,  0.0000    ,-0.11863E-06,  0.0000    ,-0.11778E-06,  0.0000    ,-0.19937E-06,  0.0000    ,-0.25918E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -2.0675    ,  0.0000    ,-0.26014E-03,  0.0000    ,  0.0000    ,-0.36449E-01,-0.41943    ,-0.16490E-06,-0.48445E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.68686E-01,  0.0000    ,  0.0000    ,-0.13954    ,-0.23057    ,-0.12490E-01,-0.19243E-07,  0.0000    ,  0.0000    ,-0.60957E-01,  0.0000    ,-0.10671E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.20707E-01,  0.0000    , 0.40247E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,
"68610-86-6", 0.13484    ,  1.1429    ,  3.4774    ,  4.7551    ,  0.0000    ,-0.25401E-03, 0.14866E-03,  0.0000    , 0.76259E-04,  0.0000    , 0.27342E-02,  0.0000    ,  0.0000    ,-0.45612    ,  0.0000    ,-0.22819E-02,  0.0000    ,-0.58900E-03,  0.0000    ,-0.14318E-03,  0.0000    ,-0.42609E-09, 0.11651E-09,  0.0000    , 0.12025E-10,  0.0000    , 0.34586E-09,  0.0000    , 0.17406E-01,  0.0000    ,  0.0000    ,-0.49399    , 0.23739E-08,  0.0000    ,-0.30264    , -1.0272    ,-0.20334    , -1.6223    ,-0.14764E-08,-0.11413E-06,-0.81495    ,-0.31086E-02,-0.82961E-04,-0.11758E-01, -1.0701    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.30603E-01,-0.23775E-01,  0.0000    , 0.21255E-06,  0.0000    ,  0.0000    ,-0.19221E-04,  0.0000    ,-0.35842E-13,  0.0000    ,  0.0000    , 0.10654E-06,  0.0000    , 0.48110E-07,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.26621E-10,  0.0000    , 0.13790E-10,  0.0000    ,-0.35626E-04,
"71902-23-3", 0.27877    ,  2.3433    ,  2.6312    ,  5.2533    ,  0.0000    ,-0.72987E-03, 0.10518E-03,  0.0000    ,  0.0000    ,-0.54612E-03, 0.59036E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.65627E-03,  0.0000    ,-0.10929    , 0.82812E-01,  0.0000    ,  0.0000    ,-0.41064    , 0.58719E-02,  0.0000    ,  0.0000    ,-0.14601E-02,  0.0000    ,-0.65627E-03,  0.0000    ,-0.97937    ,-0.21909    ,-0.12580    ,  0.0000    ,  0.0000    ,-0.25824    , -3.6128    ,-0.21761E-01,-0.43737E-02,-0.56300E-02,-0.15249E-02,-0.55578E-01,-0.14739E-07,  0.0000    ,  0.0000    ,-0.76531E-05,-0.76696E-05,-0.64768E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.51527E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.45339    ,  0.0000    ,  0.0000    , 0.35342E-04,  0.0000    , 0.30440E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.40998E-01,  0.0000    , 0.41441    ,  0.0000    ,-0.18588E-02,
"77804-81-0", 0.12912    ,  1.0848    ,  3.4547    ,  4.6687    ,  0.0000    ,-0.14825E-01, 0.97273E-02,  0.0000    , 0.29606E-03,  0.0000    , 0.28211E-02,  0.0000    ,  0.0000    ,-0.56912E-03,  0.0000    ,-0.99776E-04,  0.0000    ,-0.17019E-05,  0.0000    ,-0.31254E-03,  0.0000    ,-0.10746E-06, 0.55359E-07,  0.0000    , 0.17672E-08,  0.0000    , 0.15096E-07,  0.0000    ,  0.0000    ,-0.16683E-01,  0.0000    ,-0.10666E-02,  0.0000    ,-0.11317E-06,-0.50069    , -2.5773    ,-0.10590E-02,-0.53252E-03,-0.10785E-05,-0.13275E-04, -1.0222    ,-0.15343    ,-0.11111E-01,-0.13758E-01, -1.5676    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.31492E-02,-0.49209E-04,  0.0000    ,  0.0000    ,-0.62721E-04,  0.0000    ,-0.15270E-05,  0.0000    ,-0.25153E-09,  0.0000    ,  0.0000    , 0.57553E-03,  0.0000    , 0.41125E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.18889E-07,  0.0000    , 0.16788E-07,  0.0000    ,-0.97478E-03,
