case,E2SNO (kmol/y),E2S1 (kmol/y),E2RIV (kmol/y),Etot (kmol/y),S1StorFugP (kmol/y),S1StorFugN (kmol/y),S2StorFugP (kmol/y),S2StorFugN (kmol/y),S3StorFugP (kmol/y),S3StorFugN (kmol/y),SNOStorFugP (kmol/y),SNOStorFugN (kmol/y),S1StorPreP (kmol/y),S1StorPreN (kmol/y),S2StorPreP (kmol/y),S2StorPreN (kmol/y),S3StorPreP (kmol/y),S3StorPreN (kmol/y),SNOStorPreP (kmol/y),SNOStorPreN (kmol/y),S1StorIonP (kmol/y),S1StorIonN (kmol/y),S2StorIonP (kmol/y),S2StorIonN (kmol/y),S3StorIonP (kmol/y),S3StorIonN (kmol/y),SNOStorIonP (kmol/y),SNOStorIonN (kmol/y),Fug-stora (kmol/y),Fug-storb (kmol/y),Pre-stora (kmol/y),Pre-storb (kmol/y),Ion-stora (kmol/y),Ion-storb (kmol/y),Fug-Abs (kmol/y),Fug-Sea (kmol/y),Pre-Abs (kmol/y),Pre-Sea (kmol/y),Ion-Abs (kmol/y),Ion-Sea (kmol/y),DecayS1 (kmol/y),DecayS2 (kmol/y),DecayS3 (kmol/y),DecaySNO (kmol/y),Decay (kmol/y),VolatS1 (kmol/y),VolatS2 (kmol/y),VolatS3 (kmol/y),VolatSNO (kmol/y),Volat (kmol/y),Fug-Sed (kmol/y),Pre-Sed (kmol/y),Ion-Sed (kmol/y),RGWStorPFug (kmol/y),RGWStorNFug (kmol/y),RGWStorPPre (kmol/y),RGWStorNPre (kmol/y),RGWStorPIon (kmol/y),RGWStorNIon (kmol/y),RGWS1PFug (kmol/y),RGWS1NFug (kmol/y),RGWS2PFug (kmol/y),RGWS2NFug (kmol/y),RGWS3PFug (kmol/y),RGWS3NFug (kmol/y),RGWS1PPre (kmol/y),RGWS1NPre (kmol/y),RGWS2PPre (kmol/y),RGWS2NPre (kmol/y),RGWS3PPre (kmol/y),RGWS3NPre (kmol/y),RGWS1PIon (kmol/y),RGWS1NIon (kmol/y),RGWS2PIon (kmol/y),RGWS2NIon (kmol/y),RGWS3PIon (kmol/y),RGWS3NIon (kmol/y),RGWDecay (kmol/y),
"50-78-2", 0.68703E-01, 0.55596    ,  3.4123    ,  4.0370    ,  0.0000    ,-0.15429E-03, 0.33393E-05,  0.0000    ,  0.0000    ,-0.53563E-05, 0.18068E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.26423E-01, 0.19019E-01,  0.0000    ,  0.0000    ,-0.98696E-01, 0.12033E-02,  0.0000    ,  0.0000    ,-0.27987E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.31579    ,-0.27961    ,-0.14944    ,  0.0000    ,  0.0000    ,-0.23567    , -2.9447    ,-0.18011E-01,-0.53733E-03,-0.22639E-03,-0.14287E-02,-0.11143    ,-0.10766E-04,  0.0000    ,  0.0000    ,-0.39626E-04,-0.52969E-04,-0.59293E-06,  0.0000    ,  0.0000    ,  0.0000    ,-0.53586E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.11331    ,  0.0000    ,  0.0000    , 0.28802E-05,  0.0000    , 0.59236E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.10246E-01,  0.0000    , 0.10308    ,  0.0000    ,-0.75976E-04,
"56-75-7", 0.32916E-04, 0.26687E-03, 0.83179E-02, 0.86176E-02,  0.0000    ,-0.12091E-04, 0.74843E-05,  0.0000    , 0.26677E-05,  0.0000    , 0.69859E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.33800E-06, 0.22249E-06,  0.0000    , 0.95349E-07,  0.0000    , 0.17731E-07,  0.0000    ,  0.0000    ,-0.65569E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.17258E-05,-0.12039E-02,-0.64239E-02,  0.0000    ,  0.0000    ,-0.17644E-04,-0.18633E-03,-0.48693E-04,-0.85982E-04,-0.64856E-04,-0.13000E-05,-0.71809E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.92056E-08,  0.0000    ,  0.0000    ,  0.0000    ,-0.69399E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.22611E-06,  0.0000    ,  0.0000    , 0.31831E-05,  0.0000    , 0.23809E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.10037E-06,  0.0000    , 0.72096E-06,  0.0000    ,-0.20782E-04,
"59-67-6", 0.19399E-02, 0.15647E-01, 0.15185    , 0.16943    ,  0.0000    ,-0.43896E-05, 0.66196E-07,  0.0000    ,  0.0000    ,-0.17948E-06, 0.50026E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.75123E-03, 0.55929E-03,  0.0000    ,  0.0000    ,-0.28261E-02, 0.34380E-04,  0.0000    ,  0.0000    ,-0.13299E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.10689E-01,-0.12520E-01,-0.67716E-02,  0.0000    ,  0.0000    ,-0.10244E-01,-0.12671    ,-0.27443E-03,-0.90142E-05,-0.40143E-05,-0.21170E-04,-0.24881E-02,-0.27843E-07,  0.0000    ,  0.0000    ,-0.91406E-06,-0.95186E-06,-0.38856E-08,  0.0000    ,  0.0000    ,  0.0000    ,-0.18409E-06,  0.0000    ,  0.0000    ,  0.0000    ,-0.33670E-02,  0.0000    ,  0.0000    , 0.87412E-07,  0.0000    , 0.20248E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.29848E-03,  0.0000    , 0.30673E-02,  0.0000    ,-0.13988E-05,
"84057-84-1", 0.30050E-02, 0.24738E-01,  1.4235    ,  1.4513    ,  0.0000    ,-0.11238E-02, 0.12659E-02,  0.0000    ,  0.0000    ,-0.49396E-02, 0.74066E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.82676E-05, 0.85179E-05,  0.0000    ,  0.0000    ,-0.37763E-04, 0.38206E-06,  0.0000    ,  0.0000    ,-0.53179E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.40193E-03,-0.21004    , -1.1796    ,  0.0000    ,  0.0000    ,-0.57763E-03,-0.76166E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.80156E-06,  0.0000    ,  0.0000    ,-0.14799E-04,-0.15709E-04,-0.11351E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.82696E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.52709E-04,  0.0000    ,  0.0000    , 0.61663E-03,  0.0000    , 0.76223E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.41866E-05,  0.0000    , 0.54203E-04,  0.0000    ,  0.0000    ,
"76824-35-6", 0.17598E-04, 0.13712E-03, 0.72456E-02, 0.74003E-02,  0.0000    ,-0.51059E-05, 0.51989E-05,  0.0000    ,  0.0000    ,-0.65469E-05, 0.31005E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.12987E-05, 0.12384E-05,  0.0000    ,  0.0000    ,-0.18432E-05, 0.68506E-07,  0.0000    ,  0.0000    ,-0.12328E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.32517E-04,-0.98542E-03,-0.48586E-02,  0.0000    ,  0.0000    ,-0.83243E-04,-0.10712E-02,-0.88282E-05,-0.21675E-04,-0.24114E-04,-0.21796E-06,-0.24612E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.18553E-09,  0.0000    ,  0.0000    ,  0.0000    ,-0.17330E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.38336E-05,  0.0000    ,  0.0000    , 0.22026E-05,  0.0000    , 0.23277E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.51129E-06,  0.0000    , 0.56466E-05,  0.0000    ,-0.10597E-04,
"68-35-9", 0.19163E-04, 0.15491E-03, 0.93212E-02, 0.94952E-02,  0.0000    ,-0.70609E-05, 0.81903E-05,  0.0000    ,  0.0000    ,-0.25719E-04, 0.46470E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.17915E-10, 0.19654E-10,  0.0000    ,  0.0000    ,-0.68179E-10, 0.88369E-12,  0.0000    ,  0.0000    ,-0.31701E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.86176E-09,-0.13781E-02,-0.77443E-02,  0.0000    ,  0.0000    ,-0.13175E-08,-0.17307E-07,-0.15727E-05,-0.45310E-05,-0.58869E-05,-0.36563E-07,-0.56169E-04,-0.20033E-08,  0.0000    ,  0.0000    ,-0.76576E-07,-0.78853E-07,-0.12446E-08,  0.0000    ,  0.0000    ,  0.0000    ,-0.47550E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.10795E-09,  0.0000    ,  0.0000    , 0.37920E-05,  0.0000    , 0.46490E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.88216E-11,  0.0000    , 0.11297E-09,  0.0000    ,-0.28965E-05,
"101200-48-0", 0.69453E-03, 0.25475E-02, 0.32748E-04, 0.32748E-02,  0.0000    ,-0.10731E-06, 0.68993E-07,  0.0000    ,  0.0000    ,-0.21121E-07, 0.58023E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.79709E-04,  0.0000    ,-0.17593E-04,  0.0000    ,-0.45963E-04, 0.20024E-04,  0.0000    , 0.56659E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.33690E-03,-0.53833E-06,-0.56626E-06,  0.0000    ,  0.0000    ,-0.58609E-04,-0.28481E-02,-0.25327E-04,-0.12080E-05,-0.11242E-05,-0.51129E-05,-0.33800E-04,-0.46770E-10,  0.0000    ,  0.0000    ,-0.66963E-06,-0.66966E-06,-0.10064E-09,  0.0000    ,  0.0000    ,  0.0000    ,-0.28295E-08,  0.0000    ,  0.0000    ,  0.0000    ,-0.16121E-04,  0.0000    ,  0.0000    , 0.67183E-09,  0.0000    , 0.29643E-08,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.11961E-05,  0.0000    , 0.14747E-04,  0.0000    ,-0.14007E-07,
"104206-82-8",  1.6104    ,  17.855    , 0.19662    ,  19.662    ,  0.0000    ,-0.11212E-02,  0.0000    ,-0.33440E-04,  0.0000    ,-0.34960E-04, 0.14879E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.59486    , 0.69493    ,  0.0000    ,  0.0000    , -4.5980    , 0.17080E-01,  0.0000    , 0.32240E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -7.0233    ,-0.12019E-01,-0.28979E-02,  0.0000    ,  0.0000    ,-0.45960    , -12.025    ,-0.12933    ,-0.15766E-02,-0.28505E-03,-0.73396E-02,-0.13994    ,-0.15226E-06,  0.0000    ,  0.0000    ,-0.66823E-04,-0.66976E-04,-0.41843E-07,  0.0000    ,  0.0000    ,  0.0000    ,-0.19635E-04,  0.0000    ,  0.0000    ,  0.0000    , -2.8584    ,  0.0000    ,  0.0000    , 0.19855E-04,-0.57496E-05, 0.33500E-04,-0.52273E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.14281    ,  0.0000    ,  2.7159    ,  0.0000    ,-0.58323E-04,
"112410-23-8", 0.22748E-01, 0.24968    , 0.13622E-01, 0.28605    ,  0.0000    ,-0.65793E-02,  0.0000    ,-0.52633E-02,  0.0000    ,-0.22036E-02, 0.27526E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.13470E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.18712E-02,-0.15637E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.19900    ,-0.48026E-01,-0.55259E-02,-0.62093E-03,-0.25477    ,-0.22630E-07,  0.0000    ,  0.0000    ,-0.40603E-05,-0.40830E-05,-0.28753E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.27277E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.17733E-03,  0.0000    , 0.45683E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.36156E-03,
"119168-77-3", 0.13056E-01, 0.12192    , 0.13634E-02, 0.13633    ,  0.0000    ,-0.14268E-03, 0.16500E-03,  0.0000    ,  0.0000    ,-0.98096E-03, 0.30826E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.39120E-02, 0.38273E-02,  0.0000    ,  0.0000    ,-0.28590E-01, 0.19529E-03,  0.0000    ,  0.0000    ,-0.14321E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.44170E-01,-0.16461E-03,-0.27467E-02,  0.0000    ,  0.0000    ,-0.29397E-02,-0.82373E-01,-0.35063E-03,-0.67426E-03,-0.82526E-03,-0.10527E-04,-0.21471E-02,-0.48506E-08,  0.0000    ,  0.0000    ,-0.15503E-04,-0.15509E-04,-0.34336E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.50503E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.16815E-01,  0.0000    ,  0.0000    , 0.28153E-05,  0.0000    , 0.42330E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.88759E-03,  0.0000    , 0.16558E-01,  0.0000    ,-0.16911E-03,
"123312-89-0", 0.17039E-01, 0.18206    , 0.99549E-02, 0.20906    ,  0.0000    ,-0.29435E-02, 0.14465E-02,  0.0000    , 0.69509E-03,  0.0000    , 0.16441E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.76333E-06, 0.37203E-06,  0.0000    , 0.17860E-06,  0.0000    , 0.39203E-07,  0.0000    , 0.88882E-04,  0.0000    ,  0.0000    ,  0.0000    , 0.15208E-07,  0.0000    ,-0.13256E-02,-0.10943E-01,  0.0000    ,  0.0000    ,-0.16588E-06,-0.26727E-05,-0.12880    ,-0.49823E-01,-0.92682E-02,-0.36350E-02,-0.19685    ,-0.17992E-07,  0.0000    ,  0.0000    ,-0.69316E-06,-0.71116E-06,-0.66636E-07,  0.0000    ,  0.0000    , 0.30121E-04,  0.0000    ,  0.0000    ,  0.0000    , 0.68986E-08,  0.0000    ,  0.0000    ,  0.0000    , 0.10917E-03,  0.0000    , 0.58316E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.26584E-07,  0.0000    , 0.14370E-06,  0.0000    ,-0.72283E-03,
"16672-87-0", 0.17156E-02, 0.62906E-02, 0.40033E-03, 0.84066E-02,  0.0000    ,-0.22742E-06, 0.19824E-06,  0.0000    , 0.11443E-08,  0.0000    , 0.42506E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.19800E-03,  0.0000    ,-0.43613E-04,  0.0000    ,-0.11514E-03, 0.49820E-04,  0.0000    , 0.65499E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.86472E-03,-0.64116E-05,-0.22496E-06,  0.0000    ,  0.0000    ,-0.15055E-03,-0.73829E-02,-0.11317E-05,-0.35250E-07,-0.55696E-09,-0.19856E-06,-0.14321E-05,-0.11434E-09,  0.0000    ,  0.0000    ,-0.65183E-06,-0.65196E-06,-0.28068E-11,  0.0000    ,  0.0000    ,  0.0000    ,-0.79079E-11,  0.0000    ,  0.0000    ,  0.0000    ,-0.40593E-04,  0.0000    ,  0.0000    , 0.11499E-08,  0.0000    , 0.13232E-09,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.29950E-05,  0.0000    , 0.37100E-04,  0.0000    ,-0.13402E-11,
"19937-59-8", 0.15123    ,  1.6065    , 0.23753E-01,  1.7814    ,  0.0000    ,-0.35516E-02, 0.18348E-01,  0.0000    ,  0.0000    ,-0.53793E-01, 0.10233E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10747E-01, 0.84956E-01,  0.0000    ,  0.0000    ,-0.18362    , 0.18131E-02,  0.0000    ,  0.0000    ,-0.96119E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.34980    ,-0.68119E-02,-0.20811    ,  0.0000    ,  0.0000    ,-0.22586E-01,-0.80403    ,-0.35080E-01,-0.85859E-01,-0.11115    ,-0.63276E-03,-0.29331    ,-0.12683E-04,  0.0000    ,  0.0000    ,-0.54459E-03,-0.55746E-03,-0.51663E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.57176E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.24326    ,  0.0000    ,  0.0000    , 0.33255E-02,  0.0000    , 0.64819E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.14526E-01,  0.0000    , 0.26072    ,  0.0000    ,-0.42926E-01,
"55335-06-3", 0.38166E-01, 0.45820    , 0.67073E-02, 0.50306    ,  0.0000    ,-0.36990E-05, 0.34666E-05,  0.0000    ,  0.0000    ,-0.10638E-05, 0.14302E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.86526E-02,  0.0000    ,-0.42706E-02,  0.0000    ,-0.77089E-01, 0.10619E-02,  0.0000    , 0.14486E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10384    ,-0.46730E-03,-0.16255E-02,  0.0000    ,  0.0000    ,-0.18564E-01,-0.37853    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.15560E-04,  0.0000    ,  0.0000    ,-0.14941E-03,-0.16497E-03,-0.44836E-07,  0.0000    ,  0.0000    ,  0.0000    ,-0.10595E-07,  0.0000    ,  0.0000    ,  0.0000    ,-0.85692E-03,  0.0000    ,  0.0000    , 0.17402E-07,  0.0000    , 0.11154E-07,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.63456E-04,  0.0000    , 0.78326E-03,  0.0000    ,  0.0000    ,
"668-34-8", 0.42626E-01, 0.33007    , 0.37646E-02, 0.37646    ,  0.0000    ,-0.17121    ,  0.0000    ,-0.30752E-02,  0.0000    ,-0.15465E-04, 0.11364E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.17335    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.43043E-03,-0.33926E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.17666    ,-0.14628E-02,-0.76006E-05,-0.23464E-03,-0.17855    ,-0.41316E-04,  0.0000    ,  0.0000    ,-0.20226E-01,-0.20278E-01,-0.46496E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.67256E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.42316E-06,  0.0000    , 0.10146E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.39890E-05,
"71626-11-4", 0.20443    ,  2.2102    , 0.24391E-01,  2.4390    ,  0.0000    ,-0.44450E-01,  0.0000    ,-0.33324E-01,  0.0000    ,-0.54696E-01, 0.29075E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.12584    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.71566E-02,-0.15813    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.2745    ,-0.66519    ,-0.16267    ,-0.51029E-02, -2.1436    ,-0.28749E-03,  0.0000    ,  0.0000    ,-0.45946E-03,-0.74769E-03,-0.35266E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.12648E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.44170E-02,  0.0000    , 0.25285E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.17055E-01,
"76674-21-0",  1.1051    ,  11.811    , 0.13047    ,  13.047    ,  0.0000    ,-0.84479E-01, 0.12859    ,  0.0000    ,  0.0000    ,-0.75576    , 0.44333E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.24315    , 0.39023    ,  0.0000    ,  0.0000    , -2.2200    , 0.10188E-01,  0.0000    ,  0.0000    , -1.1547    ,  0.0000    ,  0.0000    ,  0.0000    , -3.5706    ,-0.73926E-01, -1.9823    ,  0.0000    ,  0.0000    ,-0.21668    , -6.0459    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.94789E-06,  0.0000    ,  0.0000    ,-0.18812E-03,-0.18909E-03,-0.18765E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.47963    ,  0.0000    ,  0.0000    ,  0.0000    , -1.6190    ,  0.0000    ,  0.0000    , 0.23811E-01,  0.0000    , 0.46230    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.81339E-01,  0.0000    ,  1.5313    ,  0.0000    ,  0.0000    ,
"10453-86-8", 0.53229E-02, 0.59099E-01, 0.32212E-02, 0.67646E-01,  0.0000    ,-0.20999E-03, 0.46623E-05,  0.0000    , 0.66206E-06,  0.0000    , 0.56773E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.16356E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.38790E-03,-0.17426E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.61286E-01,-0.55213E-04,-0.11124E-05,-0.12192E-02,-0.63559E-01,-0.36543E-06,  0.0000    ,  0.0000    ,-0.17364E-02,-0.17415E-02,-0.41380E-04,  0.0000    ,  0.0000    , 0.31292E-08,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.27509E-09,  0.0000    , 0.12622E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.18048E-06,
"132-66-1", 0.21996    ,  2.1922    , 0.24365E-01,  2.4365    , 0.67543E-04,  0.0000    ,  0.0000    ,-0.44680E-04,  0.0000    ,-0.20922E-04, 0.39763E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.16050E-01, 0.17084    ,  0.0000    ,  0.0000    ,-0.42506    , 0.32209E-02,  0.0000    , 0.21042E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.86306    ,-0.13867E-02,-0.90149E-04,  0.0000    ,  0.0000    ,-0.35213E-01, -1.5123    ,-0.22312E-01,-0.29129E-03,-0.22002E-03,-0.13657E-02,-0.24549E-01,-0.38100E-08,  0.0000    ,  0.0000    ,-0.54686E-04,-0.54689E-04,-0.23825E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.23020E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.58433    ,  0.0000    ,  0.0000    , 0.15067E-05,-0.17219E-07, 0.12920E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.28865E-01,  0.0000    , 0.55563    ,  0.0000    ,-0.97626E-04,
