90717-03-6	2.6867	221.64	2
144-62-7	2.6876	90.034	2
15214-89-8	2.6896	207.25	2
7027-11-4	2.6914	165.24	2
4253-34-3	2.6920	220.25	2
39670-09-2	2.6939	246.3	2
10016-20-3	2.7002	972.85	2
3179-63-3	2.7020	103.17	2
121-60-8	2.7065	233.67	2
111-41-1	2.7118	104.16	2
5766-67-6	2.7143	216.25	2
2809-21-4	2.7144	206.03	2
4672-38-2	2.7162	124.08	2
542-05-2	2.7229	146.1	2
100-02-7	2.7232	139.11	2
16672-87-0	2.7279	144.49	2
4443-26-9	2.7289	261.28	2
108-78-1	2.7316	126.13	2
6425-39-4	2.7403	244.34	2
99-63-8	2.7405	203.02	2
932-64-9	2.7428	130.07	2
115-70-8	2.7436	119.17	2
57090-45-6	2.7462	110.54	2
29806-73-3	2.7465	368.65	2
110-15-6	2.7487	118.09	2
56-18-8	2.7574	131.23	2
71735-74-5	2.7621	314.4	2
17689-77-9	2.7643	234.28	2
87820-88-0	2.7669	329.44	2
20120-33-6	2.7734	211.16	2
1738-25-6	2.7827	98.151	2
2186-92-7	2.7838	182.22	2
96-93-5	2.7838	234.19	2
3437-84-1	2.7847	174.2	2
1117-31-3	2.7848	174.2	2
15267-95-5	2.7889	212.75	2
18063-03-1	2.7901	157.12	2
117-08-8	2.7904	285.9	2
929-06-6	2.7931	105.14	2
50-21-5	2.7977	90.078	2
80-73-9	2.7995	114.15	2
17865-07-5	2.7995	248.31	2
10081-67-1	2.7996	405.59	2
6674-22-2	2.8015	152.24	2
4130-08-9	2.8079	232.26	2
98-85-1	2.8114	122.17	2
13170-23-5	2.8252	292.4	2
115-27-5	2.8267	370.83	2
443-48-1	2.8386	171.16	2
85-43-8	2.8596	152.15	2
77-86-1	2.8624	121.14	2
1704-62-7	2.8631	133.19	2
3030-47-5	2.8639	173.31	2
20030-30-2	2.8647	138.21	2
623-40-5	2.8651	101.15	2
19438-60-9	2.8651	168.19	2
4431-83-8	2.8658	164.2	2
22047-49-0	2.8671	396.7	2
41394-05-2	2.8725	202.22	2
10563-26-5	2.8745	174.3	2
126-33-0	2.8758	120.17	2
4457-71-0	2.8836	118.18	2
84418-63-3	2.8836	328.4	2
73334-07-3	2.8935	791.11	2
112-05-0	2.8976	158.24	2
176969-34-9	2.9007	176.12	2
126-73-8	2.9025	266.32	2
77732-09-3	2.9042	278.31	2
1696-20-4	2.9080	129.16	2
95-16-9	2.9109	135.19	2
112-15-2	2.9133	176.21	2
78850-37-0	2.9145	413.38	2
991-84-4	2.9214	588.97	2
1238449-42-7	2.9221	342.56	2
102-76-1	2.9249	218.21	2
93-17-4	2.9277	177.2	2
20592-85-2	2.9286	299.05	2
1453-58-3	2.9291	82.108	2
34690-00-1	2.9351	685.42	2
56309-94-5	2.9380	238.33	2
149-57-5	2.9429	144.21	2
51481-61-9	2.9475	252.35	2
2896-70-0	2.9503	171.24	2
5333-84-6	2.9510	166.18	2
34090-76-1	2.9510	166.18	2
40306-75-0	2.9559	246.24	2
79-33-4	2.9569	90.078	2
2031-67-6	2.9581	178.3	2
88-99-3	2.9582	166.13	2
5308-25-8	2.9617	114.19	2
111-21-7	2.9635	234.25	2
764-99-8	2.9635	158.2	2
53651-69-7	2.9746	132.16	2
629-40-3	2.9790	136.2	2
102-71-6	2.9837	149.19	2
923-02-4	2.9848	115.13	2
54839-24-6	2.9853	146.19	2
5280-80-8	2.9894	916.66	2
5580-57-4	2.9894	937.08	2
5580-58-5	2.9894	957.49	2
68516-73-4	2.9894	716.67	2
26159-31-9	2.9993	230.26	2
67-43-6	3.0017	393.35	2
81-25-4	3.0035	408.58	2
128-13-2	3.0035	392.58	2
474-25-9	3.0035	392.58	2
2458-08-4	3.0035	406.56	2
3749-87-9	3.0035	506.68	2
4651-67-6	3.0035	390.56	2
28535-81-1	3.0035	504.66	2
14078-41-2	3.0055	358.48	2
482-89-3	3.0095	262.27	2
14657-64-8	3.0248	214.16	2
110964-79-9	3.0282	245.21	2
120100-77-8	3.0319	346.71	2
19234-20-9	3.0343	146.19	2
122-52-1	3.0356	166.16	2
13393-93-6	3.0489	292.51	2
112-34-5	3.0494	162.23	2
126586-91-2	3.0571	414.43	2
22871-58-5	3.0575	601.89	2
5117-12-4	3.0598	141.17	2
682-09-7	3.0642	214.31	2
77-92-9	3.0699	192.12	2
674-82-8	3.0737	84.074	2
77-93-0	3.0746	276.29	2
94-96-2	3.0751	146.23	2
85-42-7	3.0961	154.16	2
6284-40-8	3.1048	195.22	2
10097-02-6	3.1134	148.16	2
30674-80-7	3.1167	155.15	2
58190-57-1	3.1216	273.41	2
2280-49-1	3.1289	382.72	2
616-47-7	3.1316	82.108	2
288-13-1	3.1439	68.081	2
2568-90-3	3.1488	160.26	2
4245-76-5	3.1521	118.1	2
2687-91-4	3.1579	113.16	2
2500-88-1	3.1721	571.12	2
1003-52-7	3.1724	108.1	2
2680-03-7	3.1769	99.134	2
65855-02-9	3.1818	234.26	2
96-23-1	3.1896	128.99	2
124655-09-0	3.1995	260.33	2
2602-34-8	3.1995	278.42	2
461-58-5	3.2036	84.086	2
69-72-7	3.2162	138.12	2
1843-03-4	3.2170	544.82	2
90-80-2	3.2221	178.14	2
78521-39-8	3.2305	285.36	2
83799-24-0	3.2327	501.67	2
6331-96-0	3.2428	242.08	2
6712-98-7	3.2480	163.22	2
100-54-9	3.2529	104.11	2
144-19-4	3.2548	146.23	2
111-30-8	3.2768	100.12	2
31570-04-4	3.2818	646.94	2
29911-28-2	3.2820	190.28	2
2530-87-2	3.2846	198.72	2
2550-06-3	3.2846	211.98	2
556-88-7	3.2859	104.07	2
618-88-2	3.2952	211.13	2
141-97-9	3.2953	130.14	2
628-89-7	3.2967	124.57	2
86261-90-7	3.3038	198.22	2
13501-76-3	3.3048	209.77	2
4813-57-4	3.3139	324.55	2
13402-02-3	3.3139	296.5	2
5283-66-9	3.3304	247.67	2
2044-64-6	3.3320	129.16	2
13749-61-6	3.3320	127.19	2
928-96-1	3.3345	100.16	2
112-33-4	3.3371	163.22	2
95-96-5	3.3410	144.13	2
4511-42-6	3.3410	144.13	2
10326-41-7	3.3410	90.078	2
13076-17-0	3.3410	144.13	2
110-97-4	3.3553	133.19	2
60-12-8	3.3674	122.17	2
104-68-7	3.3743	182.22	2
682-11-1	3.3793	174.24	2
100-51-6	3.3840	108.14	2
50-06-6	3.3886	232.24	2
1072-63-5	3.4003	94.119	2
84-66-2	3.4087	222.24	2
139-13-9	3.4174	191.14	2
56539-66-3	3.4311	118.18	2
85-44-9	3.4438	148.12	2
131-17-9	3.4503	246.26	2
3699-54-5	3.4558	130.15	2
114798-26-4	3.4571	422.93	2
112-36-7	3.4735	162.23	2
4065-45-6	3.4742	308.31	2
104-38-1	3.4817	198.22	2
105-60-2	3.4852	113.16	2
111-69-3	3.5013	108.15	2
868-77-9	3.5062	130.14	2
10543-57-4	3.5110	228.25	2
81335-37-7	3.5153	311.34	2
96-31-1	3.5215	88.112	2
111-27-3	3.5240	102.18	2
57837-19-1	3.5362	279.34	2
111-77-3	3.5452	120.15	2
872-50-4	3.5461	99.134	2
502-44-3	3.5477	114.14	2
123-42-2	3.5539	116.16	2
5131-66-8	3.5988	132.2	2
6419-19-8	3.6237	299.05	2
15471-17-7	3.6397	201.25	2
1852-17-1	3.6571	100.12	2
24579-73-5	3.6833	188.27	2
111-76-2	3.6880	118.18	2
123-39-7	3.6942	59.069	2
687-47-8	3.7173	118.13	2
88-51-7	3.7345	221.66	2
4394-85-8	3.7469	115.13	2
112-50-5	3.7510	178.23	2
24800-44-0	3.7577	192.26	2
123-33-1	3.7734	112.09	2
5343-92-0	3.7873	104.15	2
173159-57-4	3.7915	452.45	2
100-20-9	3.8090	203.02	2
131-11-3	3.8208	194.19	2
1889-67-4	3.8209	238.37	2
25265-71-8	3.8328	134.18	2
79-16-3	3.8934	73.096	2
112-27-6	3.9221	150.17	2
117-21-5	3.9334	182.56	2
3452-07-1	3.9353	280.54	2
18835-33-1	3.9353	364.7	2
18835-34-2	3.9353	392.76	2
101-68-8	3.9467	250.26	2
2536-05-2	3.9467	250.26	2
107-88-0	3.9822	90.122	2
98-92-0	3.9920	122.13	2
2163-42-0	3.9945	90.122	2
629-11-8	4.0063	118.18	2
115-77-5	4.0226	136.15	2
78-40-0	4.0254	182.16	2
57-13-6	4.0419	60.058	2
78-59-1	4.0630	138.21	2
118-45-6	4.0842	182.56	2
504-63-2	4.1799	76.095	2
96-24-2	4.1855	110.54	2
23783-42-8	4.1894	208.25	2
56-81-5	4.2907	92.094	2
112-35-6	4.2908	164.2	2
25322-69-4	4.3782	308.42	2
143-24-8	4.4003	222.28	2
100-97-0	4.4340	140.19	2
107-41-5	4.5473	118.18	2
96-49-1	4.5721	88.062	2
25498-49-1	4.5769	206.28	2
111-90-0	4.5949	134.18	2
3047-32-3	4.5981	116.16	2
143-22-6	4.6925	206.28	2
112-49-2	4.9168	178.23	2
87-99-0	5.1037	152.15	2
2370-88-9	5.1720	236.48	2
6166-86-5	5.1720	295.6	2
111-46-6	5.8860	106.12	2

